DEPREG,MUPREG,MESREG,AÃ‘OREG,DIAOCU,MESOCU,DEPOCU,MUPOCU,EDADHOM,EDADMUJ,PUEHOM,PUEMUJ,NACHOM,NACMUJ,ESCHOM,ESCMUJ,CIUOHOM,CIUOMUJ
4,401,4,2015,18,11,1,101,999,999,9,9,320,320,9,9,33,41
4,401,4,2015,20,11,4,401,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
4,401,4,2015,19,11,4,401,999,35,9,4,320,320,9,2,IGNORADO,NEOG
4,401,6,2015,27,10,9,901,47,56,5,9,320,320,9,1,32,96
4,401,6,2015,7,11,4,401,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
4,403,1,2015,13,5,1,108,999,999,9,9,320,320,3,3,NEOG,NEOG
4,403,4,2015,3,12,4,403,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
4,407,1,2015,3,9,4,407,999,39,1,1,320,320,1,3,71,32
4,407,1,2015,11,11,4,407,999,999,9,9,320,320,9,9,43,NEOG
4,407,1,2015,22,9,3,306,999,40,9,1,320,320,9,1,61,NEOG
4,407,2,2015,3,9,4,407,999,39,1,1,320,320,1,3,71,32
7,701,1,2015,14,8,7,705,999,999,1,1,320,320,1,1,IGNORADO,IGNORADO
7,701,1,2015,3,12,7,701,999,999,1,1,320,320,9,9,75,NEOG
7,701,1,2015,30,12,7,713,999,999,9,9,320,320,1,1,IGNORADO,IGNORADO
7,701,2,2015,30,12,7,701,23,23,1,1,320,320,4,4,52,NEOG
7,701,2,2015,9,12,7,701,999,42,1,1,320,320,1,1,61,NEOG
7,701,2,2015,3,12,7,701,29,27,1,1,320,320,2,1,NEOG,NEOG
7,701,3,2015,13,2,7,701,34,16,1,9,320,320,1,1,61,IGNORADO
7,701,3,2015,19,9,4,401,33,18,1,1,320,320,1,4,52,NEOG
7,706,3,2015,12,2,7,706,999,999,9,9,320,320,9,9,61,NEOG
7,710,1,2015,3,12,7,701,34,999,9,9,320,320,1,9,NEOG,NEOG
8,801,1,2015,4,3,8,801,999,999,9,9,320,320,1,1,81,NEOG
8,801,1,2015,1,12,8,802,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
8,801,1,2015,16,5,8,801,999,999,9,9,320,320,1,1,34,NEOG
8,801,3,2015,3,6,8,801,999,999,9,9,320,320,9,1,75,NEOG
8,801,3,2015,15,10,8,801,29,22,1,4,320,320,4,3,43,NEOG
8,801,3,2015,5,12,8,801,999,999,9,9,320,320,9,9,52,NEOG
8,801,3,2015,4,8,8,801,999,999,9,9,320,320,9,9,92,NEOG
8,801,3,2015,9,9,8,801,30,27,9,9,320,320,9,9,NEOG,NEOG
8,801,3,2015,29,12,8,801,999,999,9,9,320,320,9,9,NEOG,NEOG
8,801,5,2015,16,12,8,801,999,999,9,9,320,320,9,9,43,NEOG
8,801,5,2015,26,11,8,801,54,40,1,1,320,320,9,2,71,75
8,801,5,2015,5,12,8,801,999,999,9,9,320,320,9,9,52,NEOG
8,802,1,2015,10,12,8,802,26,27,1,4,320,320,4,4,23,23
8,803,5,2015,7,7,8,803,999,999,1,1,320,320,9,9,IGNORADO,IGNORADO
8,804,1,2015,16,12,8,804,33,23,1,1,320,320,2,3,61,NEOG
8,804,1,2015,18,9,8,804,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
8,805,1,2015,18,9,8,805,999,999,9,9,320,320,9,1,IGNORADO,IGNORADO
8,805,1,2015,9,9,5,501,999,999,4,9,320,320,1,9,IGNORADO,IGNORADO
8,805,1,2015,9,12,8,805,999,999,1,1,320,320,1,1,52,NEOG
8,805,2,2015,15,12,8,805,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
8,805,2,2015,23,9,8,805,999,999,1,1,320,320,1,1,81,NEOG
8,805,3,2015,22,12,8,805,999,999,9,9,320,320,1,1,IGNORADO,IGNORADO
8,805,5,2015,5,11,8,805,999,999,9,9,320,320,1,1,IGNORADO,IGNORADO
8,806,1,2015,6,11,8,806,999,999,1,1,320,320,1,1,IGNORADO,IGNORADO
8,806,3,2015,24,6,8,806,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
9,901,1,2015,23,9,9,901,46,45,1,4,320,320,5,4,52,IGNORADO
9,901,1,2015,28,7,9,901,25,27,1,9,320,320,3,4,61,23
9,901,1,2015,27,10,9,901,999,999,9,9,320,320,9,9,NEOG,NEOG
9,901,1,2015,1,9,9,901,999,999,9,9,320,320,9,9,NEOG,NEOG
9,901,1,2015,4,9,9,901,999,999,9,9,320,320,9,9,92,NEOG
9,901,1,2015,2,7,12,1202,999,999,1,1,320,320,4,4,43,NEOG
9,901,1,2015,16,12,1,108,999,999,9,9,320,320,9,9,NEOG,NEOG
9,901,1,2015,21,8,9,901,999,999,9,9,320,320,9,9,NEOG,NEOG
9,901,1,2015,20,6,9,901,59,58,1,1,320,320,9,9,33,NEOG
9,901,2,2015,11,11,20,2007,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
9,901,2,2015,23,4,9,901,27,22,4,9,320,320,2,2,83,NEOG
9,901,2,2015,21,11,9,901,37,42,9,1,320,320,1,2,NEOG,NEOG
9,901,2,2015,3,12,9,901,999,32,9,4,320,320,9,5,NEOG,NEOG
9,901,2,2015,29,9,9,901,30,28,1,9,320,320,2,1,83,NEOG
9,901,2,2015,7,10,9,901,46,999,1,9,320,320,4,9,NEOG,NEOG
9,901,2,2015,10,12,9,901,999,999,9,9,320,320,9,9,NEOG,NEOG
9,901,2,2015,5,11,9,901,35,35,4,4,320,320,9,4,43,23
9,901,3,2015,22,7,9,901,999,32,9,4,320,320,9,2,61,NEOG
9,901,3,2015,11,9,9,901,40,999,4,9,320,320,4,9,NEOG,NEOG
9,901,3,2015,10,12,9,901,36,34,4,4,320,320,4,5,43,26
9,901,3,2015,30,12,9,901,35,30,1,1,320,320,4,4,NEOG,NEOG
9,901,3,2015,21,11,9,901,45,31,4,4,320,320,5,5,52,41
9,901,3,2015,4,8,9,901,32,999,1,9,320,320,4,9,83,23
9,901,3,2015,8,8,9,901,30,24,4,4,320,320,5,5,NEOG,NEOG
9,901,3,2015,19,9,9,901,35,31,4,1,320,320,5,4,NEOG,52
9,901,4,2015,1,12,9,901,45,45,4,4,320,320,5,5,23,22
9,901,4,2015,17,12,9,901,999,999,4,4,320,320,4,9,NEOG,NEOG
9,901,4,2015,10,12,9,901,41,42,4,4,320,320,5,4,12,41
9,901,4,2015,1,10,9,901,34,34,9,9,320,320,1,1,NEOG,NEOG
9,901,4,2015,15,7,9,901,36,35,1,4,320,320,5,5,73,NEOG
9,901,4,2015,20,5,9,901,36,33,4,4,320,320,5,4,24,24
9,901,5,2015,23,4,9,901,999,999,9,9,320,320,9,9,NEOG,NEOG
9,901,5,2015,26,6,9,901,999,999,9,9,320,320,9,9,61,NEOG
9,901,6,2015,21,11,9,901,50,57,4,4,320,320,5,4,NEOG,NEOG
9,901,6,2015,5,9,9,901,999,999,9,9,320,320,9,9,35,51
9,901,6,2015,21,10,9,901,999,999,9,9,320,320,9,9,43,NEOG
9,902,1,2015,28,4,9,902,33,35,9,9,320,320,9,9,NEOG,NEOG
9,904,2,2015,27,6,9,904,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
9,904,6,2015,7,8,9,904,999,999,9,9,320,320,1,1,IGNORADO,IGNORADO
9,908,1,2015,19,12,9,908,999,999,9,9,320,320,1,1,73,NEOG
9,908,5,2015,16,7,9,908,999,999,9,9,320,320,9,9,92,NEOG
9,909,2,2015,2,10,9,909,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
9,909,2,2015,17,12,9,909,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
9,909,3,2015,23,10,9,909,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
9,909,4,2015,10,10,9,909,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
9,909,6,2015,25,8,9,909,999,36,9,1,320,320,9,2,IGNORADO,NEOG
9,914,1,2015,15,8,9,914,24,38,1,1,320,320,2,2,92,NEOG
9,914,1,2015,27,8,9,914,999,21,1,1,320,320,2,3,75,NEOG
9,916,1,2015,8,10,9,916,39,36,1,1,320,320,1,2,61,NEOG
9,917,1,2015,24,2,9,917,999,34,9,4,320,320,9,2,IGNORADO,NEOG
9,917,3,2015,5,12,9,920,999,999,9,9,320,320,9,9,92,NEOG
9,917,5,2015,5,5,9,917,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
9,919,6,2015,13,8,1,111,29,32,4,9,320,320,4,9,72,IGNORADO
9,920,1,2015,6,1,9,920,27,26,4,9,320,320,4,1,NEOG,NEOG
9,920,1,2015,1,7,9,920,999,999,9,9,320,320,9,9,52,NEOG
9,920,1,2015,14,10,9,920,30,24,4,4,320,320,2,2,61,NEOG
9,920,1,2015,13,11,9,920,999,999,4,4,320,320,9,9,IGNORADO,IGNORADO
9,920,1,2015,12,11,9,920,37,39,9,9,320,320,1,1,NEOG,NEOG
9,920,3,2015,27,11,9,920,999,999,4,9,320,320,9,1,52,NEOG
9,920,3,2015,27,6,9,920,30,27,9,4,320,320,9,1,IGNORADO,NEOG
9,920,3,2015,28,10,9,920,23,19,4,9,320,320,2,1,92,NEOG
9,920,3,2015,23,9,9,905,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
9,920,4,2015,30,12,9,920,999,999,9,9,320,320,1,1,23,41
9,920,5,2015,10,10,9,920,29,27,4,4,320,320,2,4,93,22
9,920,6,2015,22,12,9,920,999,999,9,9,320,320,9,9,31,23
9,920,6,2015,28,4,9,920,999,999,9,9,320,320,9,9,52,NEOG
9,921,2,2015,12,9,9,920,999,999,9,9,320,320,9,9,NEOG,NEOG
9,921,2,2015,16,12,12,1216,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
9,921,2,2015,30,12,9,921,27,27,4,4,320,320,4,4,43,51
9,921,3,2015,30,10,9,921,38,23,4,4,320,320,2,2,83,NEOG
9,921,3,2015,28,10,9,921,34,31,4,4,320,320,2,4,NEOG,23
9,924,3,2015,20,10,9,924,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
10,1009,3,2015,4,12,10,1009,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
12,1201,1,2015,30,9,12,1202,29,28,9,4,320,320,9,5,NEOG,24
12,1201,1,2015,24,11,12,1201,999,999,4,4,320,320,9,3,NEOG,NEOG
12,1201,1,2015,7,11,11,1101,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
12,1201,1,2015,17,10,12,1201,999,999,9,9,320,320,1,1,75,NEOG
12,1201,2,2015,3,4,12,1211,999,999,9,9,320,320,9,9,NEOG,NEOG
12,1201,3,2015,15,12,12,1201,999,999,4,4,320,320,9,9,35,51
12,1201,4,2015,12,12,12,1201,30,31,4,4,320,320,1,1,35,41
12,1201,5,2015,6,10,12,1225,42,42,4,4,320,320,2,2,61,NEOG
12,1201,5,2015,21,10,1,101,999,999,9,9,320,320,9,9,23,NEOG
12,1206,6,2015,25,11,12,1206,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
12,1210,1,2015,4,7,12,1210,38,35,4,9,320,320,4,4,23,NEOG
12,1212,1,2015,24,7,12,1213,999,999,4,4,320,320,1,1,61,NEOG
12,1212,1,2015,12,12,12,1212,999,54,9,4,320,320,1,1,IGNORADO,NEOG
12,1212,2,2015,28,8,14,1420,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
12,1212,3,2015,25,8,9,920,38,32,4,9,320,320,9,9,83,23
12,1215,1,2015,6,11,12,1215,50,999,4,9,320,320,4,9,74,75
12,1215,1,2015,17,11,12,1215,999,999,4,4,320,320,1,1,IGNORADO,IGNORADO
12,1215,2,2015,27,11,12,1215,41,31,4,4,320,320,5,5,NEOG,NEOG
12,1215,2,2015,14,1,12,1215,21,20,4,4,320,320,4,4,NEOG,NEOG
12,1215,3,2015,30,10,12,1215,43,42,4,4,320,320,4,4,43,23
12,1215,3,2015,10,11,12,1215,22,19,4,4,320,320,4,4,NEOG,23
12,1215,3,2015,3,12,12,1215,999,999,4,4,320,320,9,4,61,NEOG
12,1215,3,2015,12,11,9,902,999,34,9,4,320,320,9,9,22,NEOG
12,1215,3,2015,4,11,12,1215,999,999,4,4,320,320,1,1,IGNORADO,IGNORADO
12,1215,4,2015,20,1,12,1215,999,999,4,4,320,320,1,2,IGNORADO,IGNORADO
12,1215,6,2015,26,9,12,1215,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
12,1218,1,2015,5,9,12,1218,999,999,9,9,320,320,9,9,NEOG,NEOG
12,1218,3,2015,16,12,12,1218,41,999,4,4,320,320,2,1,61,NEOG
12,1218,3,2015,30,10,12,1218,999,999,9,9,320,320,9,9,61,NEOG
12,1218,5,2015,7,11,12,1218,26,999,4,9,320,320,9,9,IGNORADO,IGNORADO
12,1220,1,2015,26,11,9,920,999,999,9,9,320,320,9,9,92,NEOG
12,1220,3,2015,18,6,12,1220,33,999,4,9,320,320,2,9,71,NEOG
12,1220,3,2015,20,5,12,1220,38,35,4,4,320,320,4,4,23,23
12,1220,4,2015,19,12,12,1220,43,38,4,9,320,320,2,9,71,NEOG
12,1222,2,2015,26,8,12,1222,31,20,4,4,320,320,3,5,NEOG,NEOG
12,1222,2,2015,11,12,12,1222,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
12,1223,6,2015,25,8,12,1223,35,31,1,1,320,320,2,2,75,NEOG
13,1301,1,2015,3,7,13,1301,999,999,9,9,320,320,9,1,IGNORADO,IGNORADO
13,1301,1,2015,28,11,13,1331,999,999,9,9,320,320,9,9,83,NEOG
13,1301,1,2015,29,9,13,1301,34,999,4,9,320,320,3,9,IGNORADO,IGNORADO
13,1301,1,2015,8,10,13,1324,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
13,1301,2,2015,15,12,13,1301,25,25,4,4,320,320,4,4,43,43
13,1301,2,2015,2,10,13,1301,34,42,4,4,320,320,3,1,61,NEOG
13,1301,2,2015,2,9,13,1301,999,999,9,9,320,320,1,1,IGNORADO,IGNORADO
13,1301,2,2015,25,11,13,1301,999,52,9,4,320,320,9,4,NEOG,NEOG
13,1301,2,2015,12,11,13,1301,28,25,4,4,320,320,5,4,NEOG,NEOG
13,1301,2,2015,8,12,13,1301,999,55,9,4,320,320,9,1,81,NEOG
13,1301,2,2015,13,10,13,1301,999,999,9,9,320,320,9,9,61,NEOG
13,1301,3,2015,22,10,13,1331,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
13,1301,3,2015,17,11,13,1301,39,38,4,9,320,320,2,1,52,NEOG
13,1301,3,2015,21,11,13,1301,34,37,4,9,320,320,4,1,43,43
13,1301,4,2015,27,11,9,901,35,35,4,4,320,320,4,4,83,33
13,1301,4,2015,14,11,13,1301,36,26,4,4,320,320,5,4,NEOG,43
13,1301,4,2015,19,11,13,1301,29,26,4,4,320,320,4,4,34,NEOG
13,1301,4,2015,9,12,13,1301,21,25,4,4,320,320,3,4,NEOG,NEOG
13,1301,5,2015,10,10,14,1413,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
13,1301,5,2015,3,9,13,1301,31,27,4,4,320,320,3,4,NEOG,23
13,1301,5,2015,3,12,13,1301,999,999,9,9,320,320,1,1,93,NEOG
13,1304,2,2015,13,11,13,1304,999,22,9,4,320,320,9,2,61,IGNORADO
13,1306,1,2015,1,8,13,1306,999,999,9,9,320,320,1,1,IGNORADO,IGNORADO
13,1308,3,2015,28,5,13,1308,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
13,1308,6,2015,13,6,13,1308,999,999,9,9,320,320,1,9,61,NEOG
13,1316,3,2015,22,12,13,1301,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
13,1316,3,2015,26,11,13,1316,37,34,1,1,320,320,1,1,61,NEOG
13,1319,3,2015,21,10,13,1319,33,24,1,1,320,320,5,2,26,NEOG
13,1326,3,2015,23,4,13,1326,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
13,1327,6,2015,16,12,13,1327,29,20,1,4,320,320,2,2,61,NEOG
14,1404,3,2015,28,8,14,1404,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
14,1404,3,2015,3,12,14,1404,999,999,9,9,320,320,1,9,IGNORADO,IGNORADO
14,1404,4,2015,29,10,14,1404,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
14,1415,2,2015,14,10,14,1415,28,21,1,1,320,320,3,2,NEOG,NEOG
14,1415,3,2015,30,1,14,1415,999,999,9,9,320,320,1,1,IGNORADO,IGNORADO
14,1415,6,2015,5,12,14,1419,36,27,4,4,320,320,4,4,23,NEOG
14,1420,1,2015,10,11,16,1606,999,999,9,9,320,320,9,9,92,NEOG
14,1420,1,2015,28,11,14,1420,999,999,9,9,320,9999,9,9,IGNORADO,IGNORADO
14,1420,1,2015,24,11,14,1420,23,24,1,1,320,320,4,4,31,23
14,1420,1,2015,1,12,14,1420,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
14,1420,1,2015,1,10,18,1802,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
14,1420,2,2015,12,9,14,1420,23,17,1,9,320,320,2,9,NEOG,NEOG
14,1420,3,2015,19,2,16,1613,999,999,1,1,320,320,2,2,61,NEOG
14,1420,5,2015,24,11,14,1420,23,24,1,1,320,320,4,4,31,23
14,1420,5,2015,30,10,16,1601,30,26,1,1,320,320,3,2,92,NEOG
14,1420,5,2015,29,12,14,1420,22,20,4,1,320,320,3,3,NEOG,NEOG
14,1421,3,2015,4,4,14,1421,39,999,4,9,320,320,3,9,61,NEOG
15,1504,1,2015,9,10,15,1504,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
15,1504,2,2015,13,11,15,1504,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
15,1504,2,2015,8,9,1,101,35,37,4,4,320,320,3,1,52,NEOG
15,1504,3,2015,17,11,15,1504,999,38,9,4,320,320,9,2,IGNORADO,NEOG
18,1801,1,2015,30,10,18,1801,999,999,9,9,320,320,9,9,NEOG,IGNORADO
18,1801,1,2015,19,12,18,1801,45,40,4,4,320,320,4,4,NEOG,NEOG
18,1801,1,2015,1,10,18,1801,20,21,4,4,320,320,4,4,43,NEOG
18,1801,1,2015,7,5,10,1001,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
18,1801,2,2015,28,11,18,1801,40,45,5,4,320,320,2,4,61,23
18,1801,2,2015,23,10,18,1801,54,41,4,4,320,320,5,4,23,NEOG
18,1801,2,2015,12,12,18,1801,999,999,9,9,320,320,9,9,NEOG,IGNORADO
18,1801,2,2015,18,12,1,108,999,999,9,9,320,320,9,9,NEOG,NEOG
18,1801,2,2015,9,12,18,1801,23,28,4,4,320,320,4,4,23,43
18,1801,3,2015,12,12,18,1801,999,999,9,9,320,320,9,9,52,IGNORADO
18,1801,3,2015,2,12,18,1801,29,20,4,4,320,320,4,4,34,NEOG
18,1801,3,2015,23,12,18,1801,999,999,9,9,320,320,9,9,NEOG,IGNORADO
18,1801,3,2015,14,7,18,1801,44,34,4,4,320,320,9,5,NEOG,25
18,1801,3,2015,16,7,22,2201,999,999,9,9,320,320,9,9,NEOG,NEOG
18,1801,3,2015,2,7,18,1801,32,32,4,4,320,320,3,3,83,32
18,1801,4,2015,14,7,18,1801,36,42,4,4,320,320,9,5,NEOG,26
18,1801,4,2015,14,7,17,1708,44,39,4,4,320,320,1,2,61,NEOG
18,1801,5,2015,27,5,18,1801,999,999,4,4,320,320,9,9,NEOG,IGNORADO
18,1801,5,2015,10,12,18,1801,999,999,9,9,320,320,9,9,52,NEOG
18,1801,6,2015,13,3,18,1801,999,999,9,9,320,320,9,9,NEOG,IGNORADO
18,1805,1,2015,6,11,18,1805,32,20,4,4,320,320,2,3,NEOG,NEOG
18,1805,3,2015,16,9,18,1805,999,999,9,9,320,320,9,9,61,NEOG
18,1805,3,2015,18,12,18,1805,36,35,4,4,320,320,2,1,61,43
18,1805,4,2015,16,12,18,1805,999,999,9,9,320,320,9,9,NEOG,NEOG
18,1805,5,2015,26,11,18,1805,999,999,9,9,320,320,1,1,61,NEOG
19,1904,1,2015,8,5,19,1904,34,22,4,4,320,320,1,2,83,NEOG
19,1904,1,2015,12,8,19,1904,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
19,1904,3,2015,30,1,19,1904,999,999,9,9,320,320,9,9,IGNORADO,IGNORADO
19,1904,3,2015,26,8,19,1901,36,25,4,4,320,320,9,9,NEOG,NEOG
20,2001,1,2015,3,2,20,2001,41,29,4,4,320,320,9,9,61,NEOG
20,2001,2,2015,23,12,20,2001,39,43,4,4,320,320,9,9,NEOG,NEOG
20,2001,3,2015,15,10,20,2001,22,22,4,4,320,320,3,3,NEOG,NEOG
20,2001,3,2015,13,10,20,2001,30,23,9,4,320,320,4,4,33,NEOG
20,2001,3,2015,19,8,20,2001,999,999,9,9,320,320,9,1,NEOG,IGNORADO
20,2001,3,2015,30,10,20,2001,999,999,9,9,320,320,9,9,NEOG,IGNORADO
20,2001,4,2015,24,6,20,2001,999,999,9,9,320,320,9,9,23,IGNORADO
20,2001,4,2015,18,11,20,2001,999,999,9,9,320,320,9,9,NEOG,IGNORADO
20,2001,4,2015,1,8,20,2001,46,27,4,4,320,320,1,1,IGNORADO,NEOG
20,2001,5,2015,1,12,20,2001,999,999,9,9,320,320,9,9,23,IGNORADO
20,2001,5,2015,18,12,20,2001,30,24,9,9,320,320,9,9,NEOG,NEOG
20,2001,6,2015,12,12,20,2001,999,999,9,9,320,320,9,9,61,IGNORADO
20,2001,6,2015,14,11,20,2001,25,21,4,4,320,320,4,4,51,23
20,2001,6,2015,5,11,20,2001,24,27,4,4,320,320,4,5,23,23
1,101,2,2015,12,12,1,101,26,31,9,4,720,188,1,4,03,NEOG
1,117,3,2015,18,3,1,101,35,40,9,4,720,320,1,5,NEOG,NEOG
5,502,1,2015,25,8,5,502,999,999,9,9,723,320,9,9,NEOG,NEOG
1,101,1,2015,5,12,1,101,33,33,4,4,840,320,5,5,26,12
1,101,2,2015,18,11,1,101,999,999,9,9,840,320,9,9,NEOG,NEOG
1,101,2,2015,6,10,1,101,999,999,9,9,840,320,9,9,NEOG,NEOG
18,1802,1,2015,6,8,18,1802,999,999,9,9,840,320,9,9,IGNORADO,IGNORADO
22,2202,1,2015,18,12,22,2202,22,18,4,4,840,320,4,9,NEOG,NEOG
1,101,2,2015,17,11,1,101,999,999,9,9,840,320,9,9,IGNORADO,IGNORADO
1,101,3,2015,18,11,2,207,999,999,9,9,840,320,9,9,IGNORADO,IGNORADO
19,1901,3,2015,22,12,19,1901,999,36,9,4,840,320,9,9,26,41
9,901,1,2015,11,9,9,901,999,999,9,9,840,320,9,9,NEOG,NEOG
1,101,2,2015,18,12,1,101,999,999,9,9,1020,320,9,9,33,11
10,1003,2,2015,24,10,10,1001,999,999,9,9,9999,320,9,9,IGNORADO,IGNORADO
17,1707,5,2015,1,8,17,1701,999,999,9,9,9999,320,9,9,IGNORADO,IGNORADO
16,1610,5,2015,8,12,1,101,999,999,9,9,9999,9999,9,9,IGNORADO,IGNORADO
1,101,1,2015,24,11,1,101,999,999,9,9,9999,9999,9,9,IGNORADO,23
1,101,3,2015,23,12,1,102,999,999,9,9,9999,320,9,9,21,52
3,301,6,2015,16,6,1,101,999,999,9,9,9999,9999,9,9,IGNORADO,IGNORADO
